"","target_id","test_stat","pval","qval","rss","sigma_sq","tech_var","mean_obs","var_obs","sigma_sq_pmax","smooth_sigma_sq","final_sigma_sq","degrees_free","ens_gene","ext_gene","kallisto/D1_R1","kallisto/D2_R1","kallisto/D3_R1","kallisto/V1_R1","kallisto/V2_R1","kallisto/V3_R1"
"18","ENST00000374479.3",29.0727067990915,6.97122033948062e-08,0.000168743891912133,4.60647934485539,0.920486792361298,0.000809076609780425,7.69994518582572,0.921295868971077,0.920486792361298,0.0343311929945462,0.920486792361298,1,"ENSG00000179163","FUCA1",108.029,112.812,126.907,25.6433,24.3677,27.2849
"19","ENST00000296417.5",29.2220751279379,6.45396923688659e-08,0.000168743891912133,4.32533231002002,0.862534722303871,0.00253173970013204,7.9477627388675,0.865066462004004,0.862534722303871,0.0341171077397441,0.862534722303871,1,"ENSG00000164032","H2AFZ",58.5077,54.3729,63.6072,397.911,399.021,427.361
"20","ENST00000265087.8",28.8924694022427,7.65097933623998e-08,0.000170991023265807,10.6665660552091,2.12383095175491,0.00948225928690036,5.34707428620309,2.13331321104182,2.12383095175491,0.0674965889025158,2.12383095175491,1,"ENSG00000113739","STC2",0.433328,0.441412,0.461701,7.66119,8.52255,8.54964
"21","ENST00000378588.4",28.8532100346155,7.80763951334378e-08,0.000170991023265807,4.23329981327633,0.846321801916936,0.00033816073833092,8.14881789571185,0.846659962655266,0.846321801916936,0.0342482635594206,0.846321801916936,1,"ENSG00000165168","CYBB",73.7514,81.5723,86.8728,18.9458,18.5203,20.4305
"22","ENST00000432462.6",27.5393272535639,1.53932441817374e-07,0.000172670900771289,2.11100462251138,0.4221236637383,7.72607639756654e-05,8.02120856705726,0.422200924502277,0.4221236637383,0.0341331876486937,0.4221236637383,1,"ENSG00000232421","TUBB",30.6512,27.6925,25.6051,117.144,118.384,113.848
"23","ENST00000329099.4",27.9141412866764,1.26819517896076e-07,0.000172670900771289,3.20176072242723,0.63882726151486,0.00152488297058534,7.02514472294289,0.640352144485446,0.63882726151486,0.0370627172613206,0.63882726151486,1,"ENSG00000183688","RFLNB",7.2803,6.50295,5.95134,36.6724,36.5938,34.773
"24","ENST00000422650.6",27.5393272535639,1.53932441817374e-07,0.000172670900771289,2.11100462251138,0.4221236637383,7.72607639756654e-05,8.02120856705726,0.422200924502277,0.4221236637383,0.0341331876486937,0.4221236637383,1,"ENSG00000229684","TUBB",30.6512,27.6925,25.6051,117.144,118.384,113.848
"25","ENST00000352480.9",28.5306678558262,9.222606461234e-08,0.000172670900771289,6.04875998199612,1.20868288114977,0.00106911524945584,8.87521080914462,1.20975199639922,1.20868288114977,0.0371319058828688,1.20868288114977,1,"ENSG00000130707","ASS1",90.752,76.8738,64.2156,707.736,776.6,684.341
"26","ENST00000367558.5",28.5475078669032,9.14274273238984e-08,0.000172670900771289,5.17091431267583,1.03210435158945,0.00207851094571891,6.29795647272151,1.03418286253517,1.03210435158945,0.0437635989712565,1.03210435158945,1,"ENSG00000143333","RGS16",4.50063,3.84467,3.50886,32.1862,33.6517,30.3958
"27","ENST00000216336.2",28.0380572536806,1.189529429989e-07,0.000172670900771289,3.66868729491224,0.732684742164371,0.00105271681807599,7.33542580112165,0.733737458982448,0.732684742164371,0.0354049938807343,0.732684742164371,1,"ENSG00000100448","CTSG",43.9511,37.4416,33.5197,228.453,242.08,222.972
"28","ENST00000374403.3",28.3658908093371,1.00419109318948e-07,0.000172670900771289,6.90233188620229,1.37576443746395,0.0047019397765074,5.64673293361613,1.38046637724046,1.37576443746395,0.0574058424031,1.37576443746395,1,"ENSG00000090889","KIF4A",0.949358,1.04085,0.918039,10.8745,10.4896,10.4033
"29","ENST00000419792.6",27.5393272535639,1.53932441817374e-07,0.000172670900771289,2.11100462251138,0.4221236637383,7.72607639756654e-05,8.02120856705726,0.422200924502277,0.4221236637383,0.0341331876486937,0.4221236637383,1,"ENSG00000235067","TUBB",30.6512,27.6925,25.6051,117.144,118.384,113.848
"30","ENST00000464213.1",28.5858288881962,8.96357852374866e-08,0.000172670900771289,17.0958732822815,3.40939691306208,0.00977774339422004,5.25941926412501,3.4191746564563,3.40939691306208,0.0709135914953337,3.40939691306208,1,"ENSG00000135218","CD36",5.97273,7.79814,8.15713,0.349187,0.263309,0.342186
"31","ENST00000407280.3",27.8932879292166,1.28193694402439e-07,0.000172670900771289,7.44742827781191,1.48301400167903,0.00647165388334734,6.08789466983204,1.48948565556238,1.48301400167903,0.0467950449369991,1.48301400167903,1,"ENSG00000216490","IFI30",64.726,52.6287,48.8748,8.17879,8.01707,6.70021
"32","ENST00000343677.3",27.6034542893009,1.48912594762285e-07,0.000172670900771289,4.82478627244894,0.963080587590987,0.00187666689880041,6.32036047122083,0.964957254489786,0.963080587590987,0.0434878983972247,0.963080587590987,1,"ENSG00000187837","HIST1H1C",119.632,105.299,96.008,20.5574,25.184,22.6855
"33","ENST00000332129.6",27.6821409269507,1.42976607365116e-07,0.000172670900771289,8.07474808037101,1.61063062134752,0.00431899472667897,6.57418781467252,1.6149496160742,1.61063062134752,0.0407763869983316,1.61063062134752,1,"ENSG00000116852","KIF21B",1.25004,0.954384,0.788079,12.5131,12.5444,12.7917
"34","ENST00000357266.8",27.9661114610588,1.23458724284326e-07,0.000172670900771289,3.76436350753596,0.750876552852869,0.00199614865432274,7.1651722959442,0.752872701507193,0.750876552852869,0.036226593216627,0.750876552852869,1,"ENSG00000096060","FKBP5",6.37248,6.7944,7.28411,42.7027,40.5206,43.4037
"35","ENST00000257497.10",28.2181721256196,1.08382222949617e-07,0.000172670900771289,9.35905600379392,1.86925207942431,0.00255912133447915,6.65299674437331,1.87181120075878,1.86925207942431,0.0400331822414863,1.86925207942431,1,"ENSG00000135046","ANXA1",69.4647,81.0283,95.1729,8.11472,8.81087,8.90565
"36","ENST00000370355.2",28.4657540410295,9.53705602087266e-08,0.000172670900771289,2.7841205331651,0.55661288187513,0.000211224757889187,9.1781667691358,0.556824106633021,0.55661288187513,0.0395954172811741,0.55661288187513,1,"ENSG00000099194","SCD",42.4931,39.7247,37.1018,207.493,198.687,187
"37","ENST00000527019.5",28.0786834765169,1.16481812918504e-07,0.000172670900771289,3.86449647539254,0.771443619415573,0.00145567566293493,7.08983785370684,0.772899295078506,0.771443619415573,0.0366580310797281,0.771443619415573,1,"ENSG00000133812","SBF2",128.531,133.633,126.161,37.3248,30.4336,32.589
"38","ENST00000327892.12",27.5393272535639,1.53932441817374e-07,0.000172670900771289,2.11100462251138,0.4221236637383,7.72607639756654e-05,8.02120856705726,0.422200924502277,0.4221236637383,0.0341331876486937,0.4221236637383,1,"ENSG00000196230","TUBB",30.6512,27.6925,25.6051,117.144,118.384,113.848
"39","ENST00000421473.6",27.5393272535639,1.53932441817374e-07,0.000172670900771289,2.11100462251138,0.4221236637383,7.72607639756654e-05,8.02120856705726,0.422200924502277,0.4221236637383,0.0341331876486937,0.4221236637383,1,"ENSG00000224156","TUBB",30.6512,27.6925,25.6051,117.144,118.384,113.848
"40","ENST00000436628.6",27.5393272535639,1.53932441817374e-07,0.000172670900771289,2.11100462251138,0.4221236637383,7.72607639756654e-05,8.02120856705726,0.422200924502277,0.4221236637383,0.0341331876486937,0.4221236637383,1,"ENSG00000232575","TUBB",30.6512,27.6925,25.6051,117.144,118.384,113.848
"41","ENST00000640199.1",27.9141412866764,1.26819517896076e-07,0.000172670900771289,3.20176072242723,0.63882726151486,0.00152488297058534,7.02514472294289,0.640352144485446,0.63882726151486,0.0370627172613206,0.63882726151486,1,"ENSG00000283979","RFLNB",7.2803,6.50295,5.95134,36.6724,36.5938,34.773
"42","ENST00000265198.8",27.3972476461003,1.65666858872085e-07,0.000177190337357815,5.39524738805727,1.07517583295722,0.00387364465423171,6.65168823817585,1.07904947761145,1.07517583295722,0.0400453274453926,1.07517583295722,1,"ENSG00000074706","IPCEF1",11.6129,12.7418,14.3837,2.58809,2.32016,2.54445
"43","ENST00000367091.7",27.4381678113786,1.62198209151788e-07,0.000177190337357815,7.24347471633891,1.43934805949168,0.00934688377610287,6.12451375922336,1.44869494326778,1.43934805949168,0.0461992180962709,1.43934805949168,1,"ENSG00000162894","FCMR",33.0378,31.4064,29.9147,5.06362,3.70457,4.78537
"44","ENST00000248598.5",27.2888450375192,1.75219347702308e-07,0.000180198111724191,15.7696796799893,3.14780742465161,0.00612851134625862,5.43581257181097,3.15393593599786,3.14780742465161,0.0643060015309852,3.14780742465161,1,"ENSG00000127951","FGL2",9.46175,11.2838,15.3271,0.580111,0.601517,0.591955
"45","ENST00000261772.12",27.2767892030596,1.76315257932826e-07,0.000180198111724191,2.89191120926651,0.578126713291894,0.000255528561409039,8.58933024361501,0.578382241853303,0.578126713291894,0.0355231266400692,0.578126713291894,1,"ENSG00000090861","AARS",39.9458,32.1907,30.4407,174.12,175.613,168.524
"46","ENST00000533661.1",27.2304577289697,1.80591235118432e-07,0.000180555902050691,8.47013840255138,1.69171121750271,0.00231646300757006,6.42385042976518,1.69402768051027,1.69171121750271,0.0423031134505695,1.69171121750271,1,"ENSG00000133812","SBF2",84.5417,100.232,101.643,12.5821,12.1574,9.66582
"47","ENST00000366955.7",26.8470309142676,2.20212408937738e-07,0.000180777886044652,8.11210673666748,1.62026157813384,0.00215976919965277,6.42462150942025,1.6224213473335,1.62026157813384,0.042294768251459,1.62026157813384,1,"ENSG00000117724","CENPF",0.922392,0.802205,0.712658,11.6329,8.31401,11.785
"48","ENST00000321765.9",26.679647504289,2.40137659937021e-07,0.000180777886044652,4.77888409685543,0.953459608846056,0.00231721052503008,6.06345914067692,0.955776819371088,0.953459608846056,0.0472112660090174,0.953459608846056,1,"ENSG00000076382","SPAG5",1.71625,2.00502,2.01012,14.4014,13.4046,15.5454
"49","ENST00000358655.8",26.7661457584621,2.29625090179372e-07,0.000180777886044652,2.80231132586575,0.557904419919921,0.00255784525322873,8.17517912938116,0.560462265173152,0.557904419919921,0.0342859293508367,0.557904419919921,1,"ENSG00000140105","WARS",31.2585,35.9622,30.1243,155.963,163.501,164.394
"50","ENST00000447544.6",26.7304008337189,2.33912244010145e-07,0.000180777886044652,23.3834176196018,4.6226271310695,0.0540563928508609,5.66199662861314,4.67668352392035,4.6226271310695,0.0569284776015804,4.6226271310695,1,"ENSG00000135218","CD36",35.143,43.1312,41.4222,1.32183,0.702907,1.02955
"51","ENST00000608083.5",26.7664999880386,2.29583001299504e-07,0.000180777886044652,11.6361570571506,2.31469680995636,0.0125346014737608,5.01469546288522,2.32723141143012,2.31469680995636,0.0825611761760192,2.31469680995636,1,"ENSG00000097021","ACOT7",1.43616,1.17088,1.05578,24.2429,28.8711,22.7872
"52","ENST00000394308.7",26.9960889213574,2.03867549170944e-07,0.000180777886044652,11.7504514805223,2.33914048467653,0.0109498114279321,7.38462090711878,2.35009029610447,2.33914048467653,0.0352062791154626,2.33914048467653,1,"ENSG00000070669","ASNS",7.54678,8.46671,11.3802,179.319,188.574,190.39
"53","ENST00000377791.3",26.8463826919177,2.20286284406208e-07,0.000180777886044652,5.08475582514534,1.0074659094865,0.00948525554256704,6.88761018221529,1.01695116502907,1.0074659094865,0.0380310849006648,1.0074659094865,1,"ENSG00000180573","HIST1H2AC",66.8459,62.2652,72.948,14.6269,13.7304,12.7413
"54","ENST00000332160.4",26.8560720574629,2.19184608496414e-07,0.000180777886044652,3.29108784847608,0.656862310686667,0.00135525900854956,7.3062302907392,0.658217569695217,0.656862310686667,0.035531040060254,0.656862310686667,1,"ENSG00000185432","METTL7A",38.8044,38.9476,43.3164,10.749,12.2364,12.3993
"55","ENST00000288207.6",27.0721884455,1.95997537878491e-07,0.000180777886044652,3.25060327812168,0.648854593002292,0.00126606262204406,6.69533810110519,0.650120655624337,0.648854593002292,0.0396425619055447,0.648854593002292,1,"ENSG00000157456","CCNB2",10.7867,11.1659,12.0949,62.6976,61.3487,64.6278
"56","ENST00000339399.4",26.790744409042,2.26720625109905e-07,0.000180777886044652,5.64031657094826,1.12768346133832,0.000379852851337323,8.27824735002791,1.12806331418965,1.12768346133832,0.0344794102109794,1.12768346133832,1,"ENSG00000136938","ANP32B",40.5746,47.9403,52.9565,415.615,391.164,429.601
"57","ENST00000283646.4",26.651156836741,2.43704832136035e-07,0.000180777886044652,3.55307931068587,0.707357777590275,0.00325808454689882,6.23617098891102,0.710615862137174,0.707357777590275,0.0445658811213654,0.707357777590275,1,"ENSG00000153574","RPIA",5.96059,5.35826,5.98238,34.4646,33.4217,34.876
"58","ENST00000369798.6",26.666524176059,2.41774217436725e-07,0.000180777886044652,4.25473037000707,0.847738360113247,0.00320771388816719,6.18896839724103,0.850946074001415,0.847738360113247,0.0452250789663199,0.847738360113247,1,"ENSG00000112742","TTK",3.0046,3.03606,3.18469,22.1147,18.6349,22.7036
"59","ENST00000265056.11",26.7970948217956,2.25976804217603e-07,0.000180777886044652,4.43034543269467,0.881309317404401,0.0047597691345331,6.55182000738864,0.886069086538935,0.881309317404401,0.0409928753613248,0.881309317404401,1,"ENSG00000073111","MCM2",4.10663,3.69304,3.05804,24.7704,26.7966,24.8493
"60","ENST00000429713.6",26.7685069621848,2.29344682444971e-07,0.000180777886044652,2.88187948178994,0.574787749036032,0.00158814732195652,6.50504207727255,0.576375896357989,0.574787749036032,0.0414561709756161,0.574787749036032,1,"ENSG00000172403","SYNPO2",1.57659,1.44289,1.33803,7.66242,7.1451,7.39011
"61","ENST00000256951.9",26.8079968121961,2.2470555838282e-07,0.000180777886044652,12.8733403037436,2.56989211442385,0.00477594632487184,5.41800043476194,2.57466806074872,2.56989211442385,0.0649283135395389,2.56989211442385,1,"ENSG00000134531","EMP1",5.5958,7.78808,8.13556,0.426547,0.508187,0.529582
"62","ENST00000358157.2",27.1536933507294,1.8790587873078e-07,0.000180777886044652,6.30621334523168,1.25796934813517,0.00327332091116276,5.69892687148021,1.26124266904634,1.25796934813517,0.0557795279567804,1.25796934813517,1,"ENSG00000213694","S1PR3",1.1975,1.24069,0.919188,11.1058,11.0405,10.7979
"63","ENST00000281513.9",26.5217475906167,2.60587932911297e-07,0.000187260931601929,2.619166955032,0.522496124767569,0.00133726623883239,6.84833795323452,0.523833391006402,0.522496124767569,0.0383352970819921,0.522496124767569,1,"ENSG00000151779","NBAS",2.94495,3.08624,2.65209,14.1408,12.9924,14.2868
"64","ENST00000437099.6",26.5303981964202,2.59423654265431e-07,0.000187260931601929,1.77520739715834,0.354625894657936,0.000415584773732483,8.76012022612917,0.355041479431668,0.354625894657936,0.0364053692227914,0.354625894657936,1,"ENSG00000007237","GAS7",63.5732,59.4732,54.7504,25.9212,24.2656,26.3075
"65","ENST00000423777.6",26.4150591792612,2.75385089757328e-07,0.000194849779431219,3.40301033844191,0.6797379552209,0.000864112467482026,7.56298196710476,0.680602067688383,0.6797379552209,0.0346275065251099,0.6797379552209,1,"ENSG00000169136","ATF5",23.3873,19.0212,17.153,110.776,119.947,106.879
"66","ENST00000224784.10",26.3705030102101,2.81811455451213e-07,0.000195057902000186,3.24002263189656,0.646137135396978,0.00186739098233504,6.48559502575871,0.648004526379313,0.646137135396978,0.041653622607194,0.646137135396978,1,"ENSG00000107796","ACTA2",50.8851,47.7183,41.3459,14.8074,12.9219,13.4159
"67","ENST00000470592.5",26.3544620646551,2.84161671501216e-07,0.000195057902000186,2.30057296806656,0.458856106592804,0.00125848702050748,7.87937284553142,0.460114593613312,0.458856106592804,0.034134870516251,0.458856106592804,1,"ENSG00000065911","MTHFD2",44.0732,50.4789,46.1432,202.082,206.692,207.266
"68","ENST00000380071.7",26.2577525223945,2.98753112760839e-07,0.00020205815307329,4.0420995532172,0.80680355903604,0.00161635160740119,6.52980868795035,0.808419910643442,0.80680355903604,0.0412089649078869,0.80680355903604,1,"ENSG00000133119","RFC3",5.41308,5.12092,6.31721,35.9198,34.5624,39.5138
"69","ENST00000256447.5",26.1931512557276,3.08916196183191e-07,0.000205903837371901,1.84874560097858,0.369298163785359,0.000450956410356619,7.71320000921716,0.369749120195714,0.369298163785359,0.0343092663750268,0.369298163785359,1,"ENSG00000134061","CD180",31.2105,31.4463,31.4184,13.7081,12.2897,13.7248
"70","ENST00000421367.6",26.0970278661421,3.24683418555229e-07,0.000206580400718411,2.68213676169982,0.535086004692423,0.00134134764754185,7.2645646604131,0.536427352339966,0.535086004692423,0.0357214834155458,0.535086004692423,1,"ENSG00000107566","ERLIN1",5.04291,5.80739,5.65839,26.252,25.7516,27.6988
"71","ENST00000377103.2",26.0614908441049,3.30714711627146e-07,0.000206580400718411,3.3774658775958,0.672013333224903,0.00347984229425768,6.14575245776883,0.67549317551916,0.672013333224903,0.0458681442499471,0.672013333224903,1,"ENSG00000178726","THBD",11.6794,10.241,9.636,3.03889,2.83221,3.09463
"72","ENST00000366560.3",26.0002477922714,3.41373539488144e-07,0.000206580400718411,2.85909888533676,0.570341035828336,0.00147874123901703,7.13409807898055,0.571819777067354,0.570341035828336,0.0363994176087462,0.570341035828336,1,"ENSG00000091483","FH",15.0868,15.1003,17.3781,78.8883,76.7135,84.0615
"73","ENST00000398117.1",26.1578310127721,3.14618583968221e-07,0.000206580400718411,2.02645507068369,0.404601259971612,0.000689754165124773,8.02971084867167,0.405291014136737,0.404601259971612,0.0341374072597335,0.404601259971612,1,"ENSG00000171791","BCL2",9.71416,9.77457,10.3999,41.8593,37.8871,41.8272
"74","ENST00000369002.8",26.004176130945,3.40679625997855e-07,0.000206580400718411,3.47649038758033,0.694202318271354,0.00109575924471114,7.84326095449473,0.695298077516066,0.694202318271354,0.0341569574485522,0.694202318271354,1,"ENSG00000025796","SEC63",7.35975,8.23397,8.67481,49.622,42.0584,49.088
"75","ENST00000311922.3",26.1129084670176,3.22023950160508e-07,0.000206580400718411,3.45227756878432,0.687840338556799,0.00261517520006416,7.01628202997088,0.690455513756862,0.687840338556799,0.0371206547790406,0.687840338556799,1,"ENSG00000173334","TRIB1",26.5,28.3204,31.0441,8.33688,8.27173,7.57654
"76","ENST00000259396.8",26.0232316534451,3.37333613334223e-07,0.000206580400718411,11.8092501034704,2.34927365045011,0.0125763702439695,5.37212918333634,2.36185002069408,2.34927365045011,0.0665716029088981,2.34927365045011,1,"ENSG00000229314","ORM1",4.10476,3.49397,2.29456,68.3764,65.9165,67.2141
"77","ENST00000033079.7",25.8963310326029,3.60253221532272e-07,0.000215174102746633,3.49500967412834,0.697533564966306,0.00146836985936191,6.87383454266613,0.699001934825666,0.697533564966306,0.0381363684344594,0.697533564966306,1,"ENSG00000031003","FAM13B",14.6422,17.7851,16.9025,4.31417,4.56812,4.88532
"78","ENST00000262027.9",25.8257019424578,3.73679230006909e-07,0.000220331813682663,2.89068969845062,0.574466390081938,0.00367154960818562,7.90282176801594,0.578137939690124,0.574466390081938,0.0341252298883499,0.574466390081938,1,"ENSG00000166986","MARS",23.3306,21.3077,17.5345,106.943,106.078,100.889
"79","ENST00000260731.4",25.7678852780134,3.85042257017139e-07,0.000224157954968041,4.19180899348986,0.834661904950227,0.00369989374774552,6.61078977249982,0.838361798697974,0.834661904950227,0.0404279149763374,0.834661904950227,1,"ENSG00000138160","KIF11",2.54238,3.08532,3.08468,19.8924,18.1294,20.5092
"80","ENST00000264220.6",25.6625608044373,4.0664002122807e-07,0.000233772265203752,3.45378511274797,0.688454145687101,0.00230287686249231,6.55226506789122,0.690757022549595,0.688454145687101,0.0409885385494149,0.688454145687101,1,"ENSG00000128059","PPAT",3.55292,4.3218,3.89937,22.778,21.1218,24.0696
"81","ENST00000350051.7",25.5940084567097,4.21345675348505e-07,0.000239235913024112,4.67370628692089,0.926193792238403,0.00854746514577461,6.21207311289851,0.934741257384178,0.926193792238403,0.044897059661177,0.926193792238403,1,"ENSG00000089685","BIRC5",3.92279,3.7279,2.87581,25.4483,26.3354,25.6405
"82","ENST00000395284.7",25.5397127616626,4.33370478090334e-07,0.000243062703144543,5.728691563626,1.14153824103517,0.00420007169003417,6.67074372185264,1.1457383127252,1.14153824103517,0.0398689377840707,1.14153824103517,1,"ENSG00000170312","CDK1",6.16677,6.66134,8.38371,63.3171,59.8803,64.1789
"83","ENST00000300403.10",25.4821761950732,4.46488723497328e-07,0.000243334047853854,3.76451145098588,0.751846423130875,0.00105586706630136,7.33637785401185,0.752902290197178,0.751846423130875,0.0354009856921648,0.751846423130875,1,"ENSG00000088325","TPX2",7.8473,10.2262,8.37331,54.3663,51.0608,56.606
"84","ENST00000261597.8",25.4682340011532,4.49726991532639e-07,0.000243334047853854,5.53251891344179,1.10098973526578,0.00551404742257461,5.79660869807193,1.10650378268836,1.10098973526578,0.0529669484132901,1.10098973526578,1,"ENSG00000080986","NDC80",2.24309,2.66274,2.91876,22.7296,21.5896,23.0161
"85","ENST00000557487.5",25.4971956386555,4.43026398722586e-07,0.000243334047853854,3.24143698236666,0.637287967240136,0.0109994292331959,7.81286164318049,0.648287396473332,0.637287967240136,0.0341823546223341,0.637287967240136,1,"ENSG00000182199","SHMT2",27.3359,27.3499,28.6972,154.237,157.072,150.73
"86","ENST00000489841.5",25.3759737595315,4.71757316669863e-07,0.000246552167624587,2.06724236622165,0.412211542834963,0.00123693040936716,7.7053746396653,0.413448473244332,0.412211542834963,0.0343220678642173,0.412211542834963,1,"ENSG00000166508","MCM7",22.6224,21.1431,21.7311,93.4163,94.6312,81.4866
"87","ENST00000323274.14",25.4061717993792,4.64429891951044e-07,0.000246552167624587,2.81424747166807,0.557168772411093,0.0056807219225202,7.07422057992973,0.562849494333614,0.557168772411093,0.036752805949704,0.557168772411093,1,"ENSG00000176890","TYMS",17.0201,15.124,16.672,77.7873,86.318,80.2064
"88","ENST00000229854.11",25.3941824611482,4.6732529632709e-07,0.000246552167624587,2.5039483734731,0.494055656261895,0.00673401843272473,7.71384339013719,0.50078967469462,0.494055656261895,0.034308232272027,0.494055656261895,1,"ENSG00000112118","MCM3",17.5204,17.5218,15.3548,78.3149,79.0247,76.0672
"89","ENST00000394249.7",25.3410121715862,4.80385486901019e-07,0.000248240549753537,4.08339261621004,0.810160404635648,0.00651811860636098,6.4361878177261,0.81667852324201,0.810160404635648,0.0421703423555769,0.810160404635648,1,"ENSG00000198901","PRC1",3.84281,4.64669,3.52842,25.5255,25.7696,27.5707
"90","ENST00000308987.5",25.2051604683651,5.15440936038632e-07,0.000248729372619315,2.43394221955365,0.485122464248883,0.00166597966184711,6.56877590123202,0.486788443910731,0.485122464248883,0.0408284997044435,0.485122464248883,1,"ENSG00000173207","CKS1B",25.0889,24.9234,23.0773,120.026,100.588,112.544
"91","ENST00000221486.4",25.2212037087791,5.11171046270387e-07,0.000248729372619315,2.63220963667352,0.524045192426476,0.00239673490822858,6.38970784873145,0.526441927334704,0.524045192426476,0.0426792627205097,0.524045192426476,1,"ENSG00000104889","RNASEH2A",13.8244,12.1499,11.0208,57.8813,60.214,58.3963
"92","ENST00000287598.10",25.2234889699333,5.10565718959801e-07,0.000248729372619315,5.61491920281787,1.10458167437311,0.0184021661904641,6.32542991278937,1.12298384056357,1.10458167437311,0.0434265529995697,1.10458167437311,1,"ENSG00000156970","BUB1B",2.85287,2.14328,2.54517,22.4231,20.8913,22.6443
"93","ENST00000352301.8",25.1911874378519,5.19188966785985e-07,0.000248729372619315,2.10470093398095,0.41820558116754,0.00273460562865038,6.92410178078242,0.42094018679619,0.41820558116754,0.037759569666277,0.41820558116754,1,"ENSG00000138668","HNRNPD",15.2984,15.1579,15.3731,66.39,61.889,62.8692
"94","ENST00000323076.6",25.2018369959737,5.16329935640838e-07,0.000248729372619315,2.19873351938014,0.439690457056963,5.62468190646166e-05,10.0360461601605,0.43974670387603,0.439690457056963,0.0520000739617696,0.439690457056963,1,"ENSG00000136167","LCP1",137.052,146.556,149.554,619.63,598.08,630.084
"95","ENST00000264192.7",25.2424032518701,5.05583152854373e-07,0.000248729372619315,4.50727739340397,0.8995900666898,0.00186541199099381,6.98207968360399,0.901455478680792,0.8995900666898,0.0373499495537483,0.8995900666898,1,"ENSG00000115165","CYTIP",44.4274,50.0076,56.9772,12.0962,10.385,11.962
"96","ENST00000261015.4",25.1924154836292,5.18858471830463e-07,0.000248729372619315,1.86383092294818,0.371926661406926,0.000839523182709258,7.08206334233064,0.372766184589636,0.371926661406926,0.0367049805559593,0.371926661406926,1,"ENSG00000138442","WDR12",3.90451,3.4737,3.53741,14.0624,13.1266,15.2058
"97","ENST00000301634.11",25.0822431655676,5.49364159305546e-07,0.000260472237635272,6.555985593549,1.3057177924944,0.00547932621539932,5.71699094248275,1.3111971187098,1.3057177924944,0.0552248694776115,1.3057177924944,1,"ENSG00000167900","TK1",3.40039,3.36401,2.32714,29.107,33.9326,28.7853
"98","ENST00000389266.7",25.0055220653835,5.71663546435391e-07,0.000267275119529643,1.85581180976673,0.371054266365732,0.000108095587613378,8.68258509849769,0.371162361953347,0.371054266365732,0.0359765202271177,0.371054266365732,1,"ENSG00000106105","GARS",53.3803,56.9287,61.0749,220.351,212.831,227.059
"99","ENST00000543982.5",24.9931784043878,5.75335105421379e-07,0.000267275119529643,3.44607420952126,0.684323939416428,0.00489090248782462,6.5170518804612,0.689214841904253,0.684323939416428,0.0413357280483123,0.684323939416428,1,"ENSG00000073050","XRCC1",8.34338,7.24357,6.04011,41.2574,42.692,39.8801
"100","ENST00000610745.4",24.9704199553629,5.8216658299957e-07,0.000267744233187332,5.07472007357268,1.01466679971714,0.000277214997394301,8.94865073479203,1.01494401471454,1.01466679971714,0.0376537272503258,1.01466679971714,1,"ENSG00000138061","CYP1B1",136.898,156.446,186.401,33.0184,31.2084,33.6868
"101","ENST00000351193.6",24.8980674692654,6.04429849885824e-07,0.000269886730350475,3.08168465866881,0.61350132042476,0.00283561130900207,7.003318213133,0.616336931733763,0.61350132042476,0.0372064959666704,0.61350132042476,1,"ENSG00000169251","NMD3",7.06509,7.66619,8.73367,41.5301,40.0805,42.421
"102","ENST00000397061.3",24.9320553897853,5.93867209313965e-07,0.000269886730350475,2.21844720883513,0.442052203384383,0.00163723838264313,6.75593452138694,0.443689441767027,0.442052203384383,0.0391011920744577,0.442052203384383,1,"ENSG00000213965","NUDT19",7.16295,6.61028,7.10927,28.5425,28.3616,32.881
"103","ENST00000327331.2",24.8993202252869,6.0403719987155e-07,0.000269886730350475,6.75592324295144,1.33206564241754,0.0191190061727521,5.64036277756044,1.35118464859029,1.33206564241754,0.0576055881014902,1.33206564241754,1,"ENSG00000134690","CDCA8",1.83655,2.17785,1.66348,21.7305,19.2124,19.1502
"104","ENST00000336023.9",24.8590158185092,6.16798941703397e-07,0.000271185018395929,2.35329323660923,0.470564841891108,9.38054307370077e-05,9.52423574344658,0.470658647321846,0.470564841891108,0.0435152776818557,0.470564841891108,1,"ENSG00000123416","TUBA1B",237.497,204.677,176.949,908.294,951.678,864.94
"105","ENST00000381246.6",24.8517429215733,6.19130415332838e-07,0.000271185018395929,6.90773742276403,1.37070534310862,0.0108421414441896,5.16615874434741,1.38154748455281,1.37070534310862,0.0749275188169944,1.37070534310862,1,"ENSG00000092470","WDR76",1.01011,0.950919,1.10961,10.6956,12.3961,10.4851
"106","ENST00000354617.5",24.7539678118948,6.51345766683958e-07,0.000273348061934363,2.927610649221,0.583938727682383,0.0015834021618165,6.65455651895499,0.585522129844199,0.583938727682383,0.0400187115320108,0.583938727682383,1,"ENSG00000134955","SLC37A2",31.4777,24.815,24.0411,7.77042,9.06011,8.60729
"107","ENST00000263382.7",24.74675935027,6.53786323688981e-07,0.000273348061934363,6.34495032835277,1.2613901942275,0.00759987144305765,5.79723446876134,1.26899006567055,1.2613901942275,0.0529503474086324,1.2613901942275,1,"ENSG00000105011","ASF1B",3.20831,2.60561,2.02775,24.5853,27.8405,23.8265
